DateTime,Junction,Vehicles,ID
2016-09-11T02:00:00.000Z,1,27,20160911021
2016-09-11T03:00:00.000Z,1,23,20160911031
2016-09-11T04:00:00.000Z,1,20,20160911041
2016-09-11T05:00:00.000Z,1,17,20160911051
2016-09-11T06:00:00.000Z,1,17,20160911061
2016-09-11T07:00:00.000Z,1,21,20160911071
2016-09-11T08:00:00.000Z,1,28,20160911081
2016-09-11T09:00:00.000Z,1,31,20160911091
2016-09-11T10:00:00.000Z,1,31,20160911101
2016-09-11T11:00:00.000Z,1,35,20160911111
2016-09-11T12:00:00.000Z,1,36,20160911121
2016-09-11T13:00:00.000Z,1,30,20160911131
2016-09-11T14:00:00.000Z,1,35,20160911141
2016-09-11T15:00:00.000Z,1,30,20160911151
2016-09-11T16:00:00.000Z,1,31,20160911161
2016-09-11T17:00:00.000Z,1,41,20160911171
2016-09-11T18:00:00.000Z,1,42,20160911181
2016-09-11T19:00:00.000Z,1,58,20160911191
2016-09-11T20:00:00.000Z,1,55,20160911201
2016-09-11T21:00:00.000Z,1,51,20160911211
2016-09-11T22:00:00.000Z,1,55,20160911221
2016-09-11T23:00:00.000Z,1,46,20160911231
2016-09-12T00:00:00.000Z,1,40,20160912001
2016-09-12T01:00:00.000Z,1,34,20160912011
2016-09-12T02:00:00.000Z,1,30,20160912021
2016-09-12T03:00:00.000Z,1,28,20160912031
2016-09-12T04:00:00.000Z,1,20,20160912041
2016-09-12T05:00:00.000Z,1,26,20160912051
2016-09-12T06:00:00.000Z,1,30,20160912061
2016-09-12T07:00:00.000Z,1,33,20160912071
2016-09-12T08:00:00.000Z,1,32,20160912081
2016-09-12T09:00:00.000Z,1,41,20160912091
2016-09-12T10:00:00.000Z,1,52,20160912101
2016-09-12T11:00:00.000Z,1,76,20160912111
2016-09-12T12:00:00.000Z,1,72,20160912121
2016-09-12T13:00:00.000Z,1,64,20160912131
2016-09-12T14:00:00.000Z,1,65,20160912141
2016-09-12T15:00:00.000Z,1,64,20160912151
2016-09-12T16:00:00.000Z,1,63,20160912161
2016-09-12T17:00:00.000Z,1,61,20160912171
2016-09-12T18:00:00.000Z,1,63,20160912181
2016-09-12T19:00:00.000Z,1,69,20160912191
2016-09-12T20:00:00.000Z,1,64,20160912201
2016-09-12T21:00:00.000Z,1,57,20160912211
2016-09-12T22:00:00.000Z,1,56,20160912221
2016-09-12T23:00:00.000Z,1,58,20160912231
2016-09-13T00:00:00.000Z,1,53,20160913001
2016-09-13T01:00:00.000Z,1,42,20160913011
2016-09-13T02:00:00.000Z,1,37,20160913021
2016-09-13T03:00:00.000Z,1,34,20160913031
2016-09-13T04:00:00.000Z,1,28,20160913041
2016-09-13T05:00:00.000Z,1,24,20160913051
2016-09-13T06:00:00.000Z,1,30,20160913061
2016-09-13T07:00:00.000Z,1,34,20160913071
2016-09-13T08:00:00.000Z,1,38,20160913081
2016-09-13T09:00:00.000Z,1,39,20160913091
2016-09-13T10:00:00.000Z,1,51,20160913101
2016-09-13T11:00:00.000Z,1,55,20160913111
2016-09-13T12:00:00.000Z,1,64,20160913121
2016-09-13T13:00:00.000Z,1,55,20160913131
2016-09-13T14:00:00.000Z,1,57,20160913141
2016-09-13T15:00:00.000Z,1,55,20160913151
2016-09-13T16:00:00.000Z,1,50,20160913161
2016-09-13T17:00:00.000Z,1,53,20160913171
2016-09-13T18:00:00.000Z,1,60,20160913181
2016-09-13T19:00:00.000Z,1,65,20160913191
2016-09-13T20:00:00.000Z,1,69,20160913201
2016-09-13T21:00:00.000Z,1,62,20160913211
2016-09-13T22:00:00.000Z,1,55,20160913221
2016-09-13T23:00:00.000Z,1,53,20160913231
2016-09-14T00:00:00.000Z,1,52,20160914001
2016-09-14T01:00:00.000Z,1,45,20160914011
2016-09-14T02:00:00.000Z,1,34,20160914021
2016-09-14T03:00:00.000Z,1,31,20160914031
2016-09-14T04:00:00.000Z,1,27,20160914041
2016-09-14T05:00:00.000Z,1,24,20160914051
2016-09-14T06:00:00.000Z,1,27,20160914061
2016-09-14T07:00:00.000Z,1,33,20160914071
2016-09-14T08:00:00.000Z,1,36,20160914081
2016-09-14T09:00:00.000Z,1,27,20160914091
2016-09-14T10:00:00.000Z,1,53,20160914101
2016-09-14T11:00:00.000Z,1,56,20160914111
2016-09-14T12:00:00.000Z,1,62,20160914121
2016-09-14T13:00:00.000Z,1,50,20160914131
2016-09-14T14:00:00.000Z,1,59,20160914141
2016-09-14T15:00:00.000Z,1,54,20160914151
2016-09-14T16:00:00.000Z,1,58,20160914161
2016-09-14T17:00:00.000Z,1,52,20160914171
2016-09-14T18:00:00.000Z,1,61,20160914181
2016-09-14T19:00:00.000Z,1,66,20160914191
2016-09-14T20:00:00.000Z,1,66,20160914201
2016-09-14T21:00:00.000Z,1,58,20160914211
2016-09-14T22:00:00.000Z,1,55,20160914221
2016-09-14T23:00:00.000Z,1,55,20160914231
2016-09-15T00:00:00.000Z,1,48,20160915001
2016-09-15T01:00:00.000Z,1,40,20160915011
2016-09-15T02:00:00.000Z,1,38,20160915021
2016-09-15T03:00:00.000Z,1,29,20160915031
2016-09-15T04:00:00.000Z,1,22,20160915041
2016-09-15T05:00:00.000Z,1,25,20160915051
2016-09-15T06:00:00.000Z,1,24,20160915061
2016-09-15T07:00:00.000Z,1,33,20160915071
2016-09-15T08:00:00.000Z,1,30,20160915081
2016-09-15T09:00:00.000Z,1,36,20160915091
2016-09-15T10:00:00.000Z,1,55,20160915101
2016-09-15T11:00:00.000Z,1,60,20160915111
2016-09-15T12:00:00.000Z,1,60,20160915121
2016-09-15T13:00:00.000Z,1,53,20160915131
2016-09-15T14:00:00.000Z,1,56,20160915141
2016-09-15T15:00:00.000Z,1,55,20160915151
2016-09-15T16:00:00.000Z,1,55,20160915161
2016-09-15T17:00:00.000Z,1,57,20160915171
2016-09-15T18:00:00.000Z,1,62,20160915181
2016-09-15T19:00:00.000Z,1,60,20160915191
2016-09-15T20:00:00.000Z,1,61,20160915201
2016-09-15T21:00:00.000Z,1,57,20160915211
2016-09-15T22:00:00.000Z,1,55,20160915221
2016-09-15T23:00:00.000Z,1,52,20160915231
2016-09-16T00:00:00.000Z,1,51,20160916001
2016-09-16T01:00:00.000Z,1,40,20160916011
2016-09-16T02:00:00.000Z,1,32,20160916021
2016-09-16T03:00:00.000Z,1,27,20160916031
2016-09-16T04:00:00.000Z,1,22,20160916041
2016-09-16T05:00:00.000Z,1,24,20160916051
2016-09-16T06:00:00.000Z,1,23,20160916061
2016-09-16T07:00:00.000Z,1,27,20160916071
2016-09-16T08:00:00.000Z,1,32,20160916081
2016-09-16T09:00:00.000Z,1,36,20160916091
2016-09-16T10:00:00.000Z,1,45,20160916101
2016-09-16T11:00:00.000Z,1,58,20160916111
2016-09-16T12:00:00.000Z,1,79,20160916121
2016-09-16T13:00:00.000Z,1,75,20160916131
2016-09-16T14:00:00.000Z,1,72,20160916141
2016-09-16T15:00:00.000Z,1,71,20160916151
2016-09-16T16:00:00.000Z,1,70,20160916161
2016-09-16T17:00:00.000Z,1,74,20160916171
2016-09-16T18:00:00.000Z,1,78,20160916181
2016-09-16T19:00:00.000Z,1,80,20160916191
2016-09-16T20:00:00.000Z,1,81,20160916201
2016-09-16T21:00:00.000Z,1,76,20160916211
2016-09-16T22:00:00.000Z,1,70,20160916221
2016-09-16T23:00:00.000Z,1,67,20160916231
2016-09-17T00:00:00.000Z,1,59,20160917001
2016-09-17T01:00:00.000Z,1,48,20160917011
2016-09-17T02:00:00.000Z,1,43,20160917021
2016-09-17T03:00:00.000Z,1,32,20160917031
2016-09-17T04:00:00.000Z,1,28,20160917041
2016-09-17T05:00:00.000Z,1,31,20160917051
2016-09-17T06:00:00.000Z,1,27,20160917061
2016-09-17T07:00:00.000Z,1,32,20160917071
2016-09-17T08:00:00.000Z,1,40,20160917081
2016-09-17T09:00:00.000Z,1,46,20160917091
2016-09-17T10:00:00.000Z,1,49,20160917101
2016-09-17T11:00:00.000Z,1,49,20160917111
2016-09-17T12:00:00.000Z,1,52,20160917121
2016-09-17T13:00:00.000Z,1,45,20160917131
2016-09-17T14:00:00.000Z,1,45,20160917141
2016-09-17T15:00:00.000Z,1,42,20160917151
2016-09-17T16:00:00.000Z,1,41,20160917161
2016-09-17T17:00:00.000Z,1,44,20160917171
2016-09-17T18:00:00.000Z,1,52,20160917181
2016-09-17T19:00:00.000Z,1,55,20160917191
2016-09-17T20:00:00.000Z,1,55,20160917201
2016-09-17T21:00:00.000Z,1,49,20160917211
2016-09-17T22:00:00.000Z,1,55,20160917221
2016-09-17T23:00:00.000Z,1,48,20160917231
2016-09-18T00:00:00.000Z,1,48,20160918001
2016-09-18T01:00:00.000Z,1,36,20160918011
2016-09-18T02:00:00.000Z,1,27,20160918021
2016-09-18T03:00:00.000Z,1,27,20160918031
2016-09-18T04:00:00.000Z,1,21,20160918041
2016-09-18T05:00:00.000Z,1,20,20160918051
2016-09-18T06:00:00.000Z,1,22,20160918061
2016-09-18T07:00:00.000Z,1,23,20160918071
2016-09-18T08:00:00.000Z,1,30,20160918081
2016-09-18T09:00:00.000Z,1,34,20160918091
2016-09-18T10:00:00.000Z,1,35,20160918101
2016-09-18T11:00:00.000Z,1,43,20160918111
2016-09-18T12:00:00.000Z,1,45,20160918121
2016-09-18T13:00:00.000Z,1,40,20160918131
2016-09-18T14:00:00.000Z,1,40,20160918141
2016-09-18T15:00:00.000Z,1,39,20160918151
2016-09-18T16:00:00.000Z,1,38,20160918161
2016-09-18T17:00:00.000Z,1,39,20160918171
2016-09-18T18:00:00.000Z,1,47,20160918181
2016-09-18T19:00:00.000Z,1,52,20160918191
2016-09-18T20:00:00.000Z,1,50,20160918201
2016-09-18T21:00:00.000Z,1,50,20160918211
2016-09-18T22:00:00.000Z,1,49,20160918221
2016-09-18T23:00:00.000Z,1,44,20160918231
2016-09-19T00:00:00.000Z,1,45,20160919001
2016-09-19T01:00:00.000Z,1,37,20160919011
2016-09-19T02:00:00.000Z,1,29,20160919021
2016-09-19T03:00:00.000Z,1,28,20160919031
2016-09-19T04:00:00.000Z,1,24,20160919041
2016-09-19T05:00:00.000Z,1,25,20160919051
2016-09-19T06:00:00.000Z,1,27,20160919061
2016-09-19T07:00:00.000Z,1,36,20160919071
2016-09-19T08:00:00.000Z,1,38,20160919081
2016-09-19T09:00:00.000Z,1,46,20160919091
2016-09-19T10:00:00.000Z,1,61,20160919101
2016-09-19T11:00:00.000Z,1,78,20160919111
2016-09-19T12:00:00.000Z,1,79,20160919121
2016-09-19T13:00:00.000Z,1,68,20160919131
2016-09-19T14:00:00.000Z,1,74,20160919141
2016-09-19T15:00:00.000Z,1,75,20160919151
2016-09-19T16:00:00.000Z,1,71,20160919161
2016-09-19T17:00:00.000Z,1,67,20160919171
2016-09-19T18:00:00.000Z,1,80,20160919181
2016-09-19T19:00:00.000Z,1,82,20160919191
2016-09-19T20:00:00.000Z,1,79,20160919201
2016-09-19T21:00:00.000Z,1,71,20160919211
2016-09-19T22:00:00.000Z,1,69,20160919221
2016-09-19T23:00:00.000Z,1,64,20160919231
2016-09-20T00:00:00.000Z,1,62,20160920001
2016-09-20T01:00:00.000Z,1,48,20160920011
2016-09-20T02:00:00.000Z,1,43,20160920021
2016-09-20T03:00:00.000Z,1,37,20160920031
2016-09-20T04:00:00.000Z,1,33,20160920041
2016-09-20T05:00:00.000Z,1,30,20160920051
2016-09-20T06:00:00.000Z,1,36,20160920061
2016-09-20T07:00:00.000Z,1,43,20160920071
2016-09-20T08:00:00.000Z,1,41,20160920081
2016-09-20T09:00:00.000Z,1,51,20160920091
2016-09-20T10:00:00.000Z,1,62,20160920101
2016-09-20T11:00:00.000Z,1,69,20160920111
2016-09-20T12:00:00.000Z,1,70,20160920121
2016-09-20T13:00:00.000Z,1,59,20160920131
2016-09-20T14:00:00.000Z,1,70,20160920141
2016-09-20T15:00:00.000Z,1,67,20160920151
2016-09-20T16:00:00.000Z,1,65,20160920161
2016-09-20T17:00:00.000Z,1,66,20160920171
2016-09-20T18:00:00.000Z,1,70,20160920181
2016-09-20T19:00:00.000Z,1,79,20160920191
2016-09-20T20:00:00.000Z,1,74,20160920201
2016-09-20T21:00:00.000Z,1,68,20160920211
2016-09-20T22:00:00.000Z,1,64,20160920221
2016-09-20T23:00:00.000Z,1,63,20160920231
2016-09-21T00:00:00.000Z,1,59,20160921001
2016-09-21T01:00:00.000Z,1,45,20160921011
2016-09-21T02:00:00.000Z,1,43,20160921021
2016-09-21T03:00:00.000Z,1,32,20160921031
2016-09-21T04:00:00.000Z,1,30,20160921041
2016-09-21T05:00:00.000Z,1,28,20160921051
2016-09-21T06:00:00.000Z,1,35,20160921061
2016-09-21T07:00:00.000Z,1,37,20160921071
2016-09-21T08:00:00.000Z,1,43,20160921081
2016-09-21T09:00:00.000Z,1,48,20160921091
2016-09-21T10:00:00.000Z,1,61,20160921101
2016-09-21T11:00:00.000Z,1,68,20160921111
2016-09-21T12:00:00.000Z,1,69,20160921121
2016-09-21T13:00:00.000Z,1,60,20160921131
2016-09-21T14:00:00.000Z,1,89,20160921141
2016-09-21T15:00:00.000Z,1,80,20160921151
2016-09-21T16:00:00.000Z,1,71,20160921161
2016-09-21T17:00:00.000Z,1,83,20160921171
2016-09-21T18:00:00.000Z,1,93,20160921181
2016-09-21T19:00:00.000Z,1,91,20160921191
2016-09-21T20:00:00.000Z,1,85,20160921201
2016-09-21T21:00:00.000Z,1,77,20160921211
2016-09-21T22:00:00.000Z,1,74,20160921221
2016-09-21T23:00:00.000Z,1,66,20160921231
2016-09-22T00:00:00.000Z,1,60,20160922001
2016-09-22T01:00:00.000Z,1,53,20160922011
2016-09-22T02:00:00.000Z,1,44,20160922021
2016-09-22T03:00:00.000Z,1,34,20160922031
2016-09-22T04:00:00.000Z,1,30,20160922041
2016-09-22T05:00:00.000Z,1,32,20160922051
2016-09-22T06:00:00.000Z,1,35,20160922061
2016-09-22T07:00:00.000Z,1,43,20160922071
2016-09-22T08:00:00.000Z,1,42,20160922081
2016-09-22T09:00:00.000Z,1,51,20160922091
2016-09-22T10:00:00.000Z,1,65,20160922101
2016-09-22T11:00:00.000Z,1,69,20160922111
2016-09-22T12:00:00.000Z,1,71,20160922121
2016-09-22T13:00:00.000Z,1,62,20160922131
2016-09-22T14:00:00.000Z,1,66,20160922141
2016-09-22T15:00:00.000Z,1,62,20160922151
2016-09-22T16:00:00.000Z,1,63,20160922161
2016-09-22T17:00:00.000Z,1,62,20160922171
2016-09-22T18:00:00.000Z,1,69,20160922181
2016-09-22T19:00:00.000Z,1,74,20160922191
2016-09-22T20:00:00.000Z,1,68,20160922201
2016-09-22T21:00:00.000Z,1,64,20160922211
2016-09-22T22:00:00.000Z,1,65,20160922221
2016-09-22T23:00:00.000Z,1,60,20160922231
2016-09-23T00:00:00.000Z,1,53,20160923001
2016-09-23T01:00:00.000Z,1,50,20160923011
2016-09-23T02:00:00.000Z,1,39,20160923021
2016-09-23T03:00:00.000Z,1,31,20160923031
2016-09-23T04:00:00.000Z,1,26,20160923041
2016-09-23T05:00:00.000Z,1,25,20160923051
2016-09-23T06:00:00.000Z,1,25,20160923061
2016-09-23T07:00:00.000Z,1,35,20160923071
2016-09-23T08:00:00.000Z,1,42,20160923081
2016-09-23T09:00:00.000Z,1,46,20160923091
2016-09-23T10:00:00.000Z,1,57,20160923101
2016-09-23T11:00:00.000Z,1,90,20160923111
2016-09-23T12:00:00.000Z,1,81,20160923121
2016-09-23T13:00:00.000Z,1,68,20160923131
2016-09-23T14:00:00.000Z,1,69,20160923141
2016-09-23T15:00:00.000Z,1,67,20160923151
2016-09-23T16:00:00.000Z,1,64,20160923161
2016-09-23T17:00:00.000Z,1,61,20160923171
2016-09-23T18:00:00.000Z,1,75,20160923181
2016-09-23T19:00:00.000Z,1,74,20160923191
2016-09-23T20:00:00.000Z,1,76,20160923201
2016-09-23T21:00:00.000Z,1,69,20160923211
2016-09-23T22:00:00.000Z,1,67,20160923221
2016-09-23T23:00:00.000Z,1,63,20160923231
2016-09-24T00:00:00.000Z,1,60,20160924001
2016-09-24T01:00:00.000Z,1,51,20160924011
2016-09-24T02:00:00.000Z,1,44,20160924021
2016-09-24T03:00:00.000Z,1,37,20160924031
2016-09-24T04:00:00.000Z,1,30,20160924041
2016-09-24T05:00:00.000Z,1,22,20160924051
2016-09-24T06:00:00.000Z,1,30,20160924061
2016-09-24T07:00:00.000Z,1,29,20160924071
2016-09-24T08:00:00.000Z,1,32,20160924081
2016-09-24T09:00:00.000Z,1,40,20160924091
2016-09-24T10:00:00.000Z,1,43,20160924101
2016-09-24T11:00:00.000Z,1,42,20160924111
2016-09-24T12:00:00.000Z,1,46,20160924121
2016-09-24T13:00:00.000Z,1,41,20160924131
2016-09-24T14:00:00.000Z,1,40,20160924141
2016-09-24T15:00:00.000Z,1,40,20160924151
2016-09-24T16:00:00.000Z,1,41,20160924161
2016-09-24T17:00:00.000Z,1,39,20160924171
2016-09-24T18:00:00.000Z,1,46,20160924181
2016-09-24T19:00:00.000Z,1,51,20160924191
2016-09-24T20:00:00.000Z,1,50,20160924201
2016-09-24T21:00:00.000Z,1,46,20160924211
2016-09-24T22:00:00.000Z,1,49,20160924221
2016-09-24T23:00:00.000Z,1,47,20160924231
2016-09-25T00:00:00.000Z,1,37,20160925001
2016-09-25T01:00:00.000Z,1,33,20160925011
2016-09-25T02:00:00.000Z,1,25,20160925021
2016-09-25T03:00:00.000Z,1,27,20160925031
2016-09-25T04:00:00.000Z,1,24,20160925041
2016-09-25T05:00:00.000Z,1,23,20160925051
2016-09-25T06:00:00.000Z,1,22,20160925061
2016-09-25T07:00:00.000Z,1,24,20160925071
2016-09-25T08:00:00.000Z,1,30,20160925081
2016-09-25T09:00:00.000Z,1,30,20160925091
2016-09-25T10:00:00.000Z,1,36,20160925101
2016-09-25T11:00:00.000Z,1,42,20160925111
2016-09-25T12:00:00.000Z,1,40,20160925121
2016-09-25T13:00:00.000Z,1,37,20160925131
2016-09-25T14:00:00.000Z,1,35,20160925141
2016-09-25T15:00:00.000Z,1,39,20160925151
2016-09-25T16:00:00.000Z,1,43,20160925161
2016-09-25T17:00:00.000Z,1,42,20160925171
2016-09-25T18:00:00.000Z,1,45,20160925181
2016-09-25T19:00:00.000Z,1,51,20160925191
2016-09-25T20:00:00.000Z,1,53,20160925201
2016-09-25T21:00:00.000Z,1,49,20160925211
2016-09-25T22:00:00.000Z,1,53,20160925221
2016-09-25T23:00:00.000Z,1,53,20160925231
2016-09-26T00:00:00.000Z,1,44,20160926001
2016-09-26T01:00:00.000Z,1,43,20160926011
2016-09-26T02:00:00.000Z,1,35,20160926021
2016-09-26T03:00:00.000Z,1,30,20160926031
2016-09-26T04:00:00.000Z,1,24,20160926041
2016-09-26T05:00:00.000Z,1,26,20160926051
2016-09-26T06:00:00.000Z,1,34,20160926061
2016-09-26T07:00:00.000Z,1,35,20160926071
2016-09-26T08:00:00.000Z,1,43,20160926081
2016-09-26T09:00:00.000Z,1,46,20160926091
2016-09-26T10:00:00.000Z,1,55,20160926101
2016-09-26T11:00:00.000Z,1,77,20160926111
2016-09-26T12:00:00.000Z,1,77,20160926121
2016-09-26T13:00:00.000Z,1,69,20160926131
2016-09-26T14:00:00.000Z,1,75,20160926141
2016-09-26T15:00:00.000Z,1,69,20160926151
2016-09-26T16:00:00.000Z,1,71,20160926161
2016-09-26T17:00:00.000Z,1,71,20160926171
2016-09-26T18:00:00.000Z,1,77,20160926181
2016-09-26T19:00:00.000Z,1,73,20160926191
2016-09-26T20:00:00.000Z,1,72,20160926201
2016-09-26T21:00:00.000Z,1,66,20160926211
2016-09-26T22:00:00.000Z,1,68,20160926221
2016-09-26T23:00:00.000Z,1,65,20160926231
2016-09-27T00:00:00.000Z,1,58,20160927001
2016-09-27T01:00:00.000Z,1,51,20160927011
2016-09-27T02:00:00.000Z,1,43,20160927021
2016-09-27T03:00:00.000Z,1,35,20160927031
2016-09-27T04:00:00.000Z,1,33,20160927041
2016-09-27T05:00:00.000Z,1,27,20160927051
2016-09-27T06:00:00.000Z,1,30,20160927061
2016-09-27T07:00:00.000Z,1,32,20160927071
2016-09-27T08:00:00.000Z,1,37,20160927081
2016-09-27T09:00:00.000Z,1,49,20160927091
2016-09-27T10:00:00.000Z,1,55,20160927101
2016-09-27T11:00:00.000Z,1,64,20160927111
2016-09-27T12:00:00.000Z,1,66,20160927121
2016-09-27T13:00:00.000Z,1,59,20160927131
2016-09-27T14:00:00.000Z,1,69,20160927141
2016-09-27T15:00:00.000Z,1,70,20160927151
2016-09-27T16:00:00.000Z,1,64,20160927161
2016-09-27T17:00:00.000Z,1,66,20160927171
2016-09-27T18:00:00.000Z,1,70,20160927181
2016-09-27T19:00:00.000Z,1,75,20160927191
2016-09-27T20:00:00.000Z,1,71,20160927201
2016-09-27T21:00:00.000Z,1,65,20160927211
2016-09-27T22:00:00.000Z,1,66,20160927221
2016-09-27T23:00:00.000Z,1,60,20160927231
2016-09-28T00:00:00.000Z,1,56,20160928001
2016-09-28T01:00:00.000Z,1,48,20160928011
2016-09-28T02:00:00.000Z,1,45,20160928021
2016-09-28T03:00:00.000Z,1,34,20160928031
2016-09-28T04:00:00.000Z,1,28,20160928041
2016-09-28T05:00:00.000Z,1,28,20160928051
2016-09-28T06:00:00.000Z,1,31,20160928061
2016-09-28T07:00:00.000Z,1,37,20160928071
2016-09-28T08:00:00.000Z,1,40,20160928081
2016-09-28T09:00:00.000Z,1,47,20160928091
2016-09-28T10:00:00.000Z,1,63,20160928101
2016-09-28T11:00:00.000Z,1,73,20160928111
2016-09-28T12:00:00.000Z,1,81,20160928121
2016-09-28T13:00:00.000Z,1,66,20160928131
2016-09-28T14:00:00.000Z,1,74,20160928141
2016-09-28T15:00:00.000Z,1,74,20160928151
2016-09-28T16:00:00.000Z,1,74,20160928161
2016-09-28T17:00:00.000Z,1,73,20160928171
2016-09-28T18:00:00.000Z,1,75,20160928181
2016-09-28T19:00:00.000Z,1,82,20160928191
2016-09-28T20:00:00.000Z,1,73,20160928201
2016-09-28T21:00:00.000Z,1,67,20160928211
2016-09-28T22:00:00.000Z,1,68,20160928221
2016-09-28T23:00:00.000Z,1,63,20160928231
2016-09-29T00:00:00.000Z,1,59,20160929001
2016-09-29T01:00:00.000Z,1,51,20160929011
2016-09-29T02:00:00.000Z,1,44,20160929021
2016-09-29T03:00:00.000Z,1,33,20160929031
2016-09-29T04:00:00.000Z,1,31,20160929041
2016-09-29T05:00:00.000Z,1,30,20160929051
2016-09-29T06:00:00.000Z,1,30,20160929061
2016-09-29T07:00:00.000Z,1,35,20160929071
2016-09-29T08:00:00.000Z,1,40,20160929081
2016-09-29T09:00:00.000Z,1,48,20160929091
2016-09-29T10:00:00.000Z,1,65,20160929101
2016-09-29T11:00:00.000Z,1,66,20160929111
2016-09-29T12:00:00.000Z,1,70,20160929121
2016-09-29T13:00:00.000Z,1,60,20160929131
2016-09-29T14:00:00.000Z,1,65,20160929141
2016-09-29T15:00:00.000Z,1,64,20160929151
2016-09-29T16:00:00.000Z,1,61,20160929161
2016-09-29T17:00:00.000Z,1,62,20160929171
2016-09-29T18:00:00.000Z,1,71,20160929181
2016-09-29T19:00:00.000Z,1,68,20160929191
2016-09-29T20:00:00.000Z,1,66,20160929201
2016-09-29T21:00:00.000Z,1,63,20160929211
2016-09-29T22:00:00.000Z,1,63,20160929221
2016-09-29T23:00:00.000Z,1,60,20160929231
2016-09-30T00:00:00.000Z,1,57,20160930001
2016-09-30T01:00:00.000Z,1,49,20160930011
2016-09-30T02:00:00.000Z,1,44,20160930021
2016-09-30T03:00:00.000Z,1,31,20160930031
2016-09-30T04:00:00.000Z,1,29,20160930041
2016-09-30T05:00:00.000Z,1,26,20160930051
2016-09-30T06:00:00.000Z,1,33,20160930061
2016-09-30T07:00:00.000Z,1,35,20160930071
2016-09-30T08:00:00.000Z,1,38,20160930081
2016-09-30T09:00:00.000Z,1,46,20160930091
2016-09-30T10:00:00.000Z,1,77,20160930101
2016-09-30T11:00:00.000Z,1,75,20160930111
2016-09-30T12:00:00.000Z,1,80,20160930121
2016-09-30T13:00:00.000Z,1,62,20160930131
2016-09-30T14:00:00.000Z,1,68,20160930141
2016-09-30T15:00:00.000Z,1,68,20160930151
2016-09-30T16:00:00.000Z,1,68,20160930161
2016-09-30T17:00:00.000Z,1,74,20160930171
2016-09-30T18:00:00.000Z,1,79,20160930181
2016-09-30T19:00:00.000Z,1,84,20160930191
2016-09-30T20:00:00.000Z,1,77,20160930201
2016-09-30T21:00:00.000Z,1,69,20160930211
2016-09-30T22:00:00.000Z,1,71,20160930221
2016-09-30T23:00:00.000Z,1,64,20160930231
2016-10-01T00:00:00.000Z,1,57,20161001001
2016-10-01T01:00:00.000Z,1,49,20161001011
2016-10-01T02:00:00.000Z,1,38,20161001021
2016-10-01T03:00:00.000Z,1,30,20161001031
2016-10-01T04:00:00.000Z,1,31,20161001041
2016-10-01T05:00:00.000Z,1,25,20161001051
2016-10-01T06:00:00.000Z,1,26,20161001061
2016-10-01T07:00:00.000Z,1,28,20161001071
2016-10-01T08:00:00.000Z,1,31,20161001081
2016-10-01T09:00:00.000Z,1,38,20161001091
2016-10-01T10:00:00.000Z,1,43,20161001101
2016-10-01T11:00:00.000Z,1,39,20161001111
2016-10-01T12:00:00.000Z,1,36,20161001121
2016-10-01T13:00:00.000Z,1,35,20161001131
2016-10-01T14:00:00.000Z,1,35,20161001141
2016-10-01T15:00:00.000Z,1,39,20161001151
2016-10-01T16:00:00.000Z,1,37,20161001161
2016-10-01T17:00:00.000Z,1,36,20161001171
2016-10-01T18:00:00.000Z,1,38,20161001181
2016-10-01T19:00:00.000Z,1,48,20161001191
2016-10-01T20:00:00.000Z,1,44,20161001201
2016-10-01T21:00:00.000Z,1,47,20161001211
2016-10-01T22:00:00.000Z,1,50,20161001221
2016-10-01T23:00:00.000Z,1,48,20161001231
2016-10-02T00:00:00.000Z,1,45,20161002001
2016-10-02T01:00:00.000Z,1,37,20161002011
2016-10-02T02:00:00.000Z,1,30,20161002021
2016-10-02T03:00:00.000Z,1,27,20161002031
2016-10-02T04:00:00.000Z,1,25,20161002041
2016-10-02T05:00:00.000Z,1,23,20161002051
2016-10-02T06:00:00.000Z,1,21,20161002061
2016-10-02T07:00:00.000Z,1,24,20161002071
2016-10-02T08:00:00.000Z,1,29,20161002081
2016-10-02T09:00:00.000Z,1,33,20161002091
2016-10-02T10:00:00.000Z,1,34,20161002101
2016-10-02T11:00:00.000Z,1,41,20161002111
2016-10-02T12:00:00.000Z,1,40,20161002121
2016-10-02T13:00:00.000Z,1,41,20161002131
2016-10-02T14:00:00.000Z,1,36,20161002141
2016-10-02T15:00:00.000Z,1,34,20161002151
2016-10-02T16:00:00.000Z,1,35,20161002161
2016-10-02T17:00:00.000Z,1,35,20161002171
2016-10-02T18:00:00.000Z,1,44,20161002181
2016-10-02T19:00:00.000Z,1,50,20161002191
2016-10-02T20:00:00.000Z,1,48,20161002201
2016-10-02T21:00:00.000Z,1,49,20161002211
2016-10-02T22:00:00.000Z,1,52,20161002221
2016-10-02T23:00:00.000Z,1,48,20161002231
2016-10-03T00:00:00.000Z,1,44,20161003001
2016-10-03T01:00:00.000Z,1,37,20161003011
2016-10-03T02:00:00.000Z,1,33,20161003021
2016-10-03T03:00:00.000Z,1,30,20161003031
2016-10-03T04:00:00.000Z,1,25,20161003041
2016-10-03T05:00:00.000Z,1,24,20161003051
2016-10-03T06:00:00.000Z,1,28,20161003061
2016-10-03T07:00:00.000Z,1,33,20161003071
2016-10-03T08:00:00.000Z,1,39,20161003081
2016-10-03T09:00:00.000Z,1,47,20161003091
2016-10-03T10:00:00.000Z,1,55,20161003101
